Date,Time,time_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9/19/2017,0:52:22,42997.04,0.062,0.065,0.05,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,1:12:22,42997.05,0.061,0.065,0.05,0.074,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,1:32:22,42997.06,0.061,0.065,0.05,0.075,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,1:52:22,42997.08,0.061,0.065,0.05,0.075,0.079,0.057,0.073,0.066,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,2:12:22,42997.09,0.061,0.065,0.05,0.075,0.079,0.057,0.073,0.065,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,2:32:22,42997.11,0.061,0.065,0.05,0.075,0.079,0.057,0.073,0.065,0.059,0.051,0.047,0.062,0.065,0.041,0.066
9/19/2017,2:52:22,42997.12,0.061,0.065,0.05,0.075,0.079,0.057,0.073,0.065,0.059,0.05,0.047,0.062,0.065,0.041,0.066
9/19/2017,3:12:22,42997.13,0.061,0.065,0.05,0.075,0.079,0.057,0.073,0.065,0.058,0.05,0.047,0.062,0.065,0.04,0.066
9/19/2017,3:32:22,42997.15,0.061,0.065,0.049,0.075,0.079,0.057,0.073,0.065,0.058,0.05,0.047,0.062,0.065,0.041,0.066
9/19/2017,3:52:22,42997.16,0.061,0.065,0.049,0.076,0.079,0.057,0.073,0.065,0.058,0.05,0.047,0.062,0.065,0.04,0.066
9/19/2017,4:12:22,42997.18,0.061,0.065,0.049,0.076,0.079,0.057,0.074,0.065,0.058,0.05,0.047,0.062,0.065,0.04,0.066
9/19/2017,4:32:22,42997.19,0.061,0.065,0.049,0.076,0.079,0.057,0.074,0.066,0.058,0.05,0.047,0.062,0.065,0.04,0.066
9/20/2017,10:21:51,42998.43,0.055,0.064,0.041,0.078,0.075,0.054,0.073,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059
9/20/2017,10:41:51,42998.45,0.055,0.064,0.041,0.078,0.075,0.054,0.073,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059
9/20/2017,11:01:51,42998.46,0.055,0.064,0.041,0.078,0.074,0.054,0.073,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059
9/20/2017,11:21:51,42998.47,0.055,0.064,0.04,0.078,0.074,0.054,0.072,0.063,0.051,0.045,0.045,0.056,0.068,0.029,0.059
9/20/2017,11:41:51,42998.49,0.055,0.064,0.04,0.078,0.074,0.054,0.072,0.063,0.051,0.045,0.045,0.055,0.068,0.028,0.058
9/20/2017,12:01:51,42998.50,0.055,0.064,0.04,0.078,0.074,0.054,0.072,0.063,0.051,0.045,0.045,0.055,0.068,0.027,0.058
9/20/2017,12:21:51,42998.52,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.051,0.045,0.045,0.054,0.069,0.027,0.058
9/20/2017,12:41:51,42998.53,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.027,0.057
9/20/2017,13:01:51,42998.54,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.069,0.027,0.057
9/20/2017,13:21:51,42998.56,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.027,0.057
9/20/2017,13:41:51,42998.57,0.054,0.064,0.04,0.078,0.073,0.054,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.027,0.057
9/20/2017,14:01:51,42998.58,0.054,0.064,0.04,0.078,0.073,0.053,0.071,0.063,0.05,0.045,0.045,0.054,0.068,0.026,0.057
9/20/2017,14:21:51,42998.60,0.054,0.064,0.04,0.078,0.073,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.057
9/20/2017,14:41:51,42998.61,0.054,0.064,0.04,0.078,0.072,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.057
9/20/2017,15:01:51,42998.63,0.054,0.064,0.039,0.078,0.072,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.056
9/20/2017,15:21:51,42998.64,0.054,0.064,0.039,0.078,0.072,0.053,0.071,0.063,0.049,0.044,0.045,0.054,0.068,0.026,0.056
9/20/2017,15:41:51,42998.65,0.054,0.064,0.039,0.078,0.072,0.053,0.07,0.063,0.049,0.044,0.045,0.054,0.068,0.025,0.056
9/20/2017,16:01:51,42998.67,0.054,0.064,0.039,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.025,0.056
9/20/2017,16:21:51,42998.68,0.054,0.064,0.039,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.025,0.056
9/20/2017,16:41:51,42998.70,0.054,0.064,0.039,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.025,0.056
9/20/2017,17:01:51,42998.71,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.024,0.056
9/20/2017,17:21:51,42998.72,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.049,0.043,0.045,0.053,0.068,0.024,0.056
9/20/2017,17:41:51,42998.74,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055
9/20/2017,18:01:51,42998.75,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055
9/20/2017,18:21:51,42998.77,0.054,0.064,0.038,0.077,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055
9/20/2017,18:41:51,42998.78,0.053,0.064,0.038,0.076,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.024,0.055
9/20/2017,19:01:51,42998.79,0.053,0.064,0.038,0.076,0.071,0.053,0.07,0.063,0.048,0.043,0.045,0.053,0.068,0.023,0.055
9/20/2017,19:21:51,42998.81,0.053,0.064,0.038,0.076,0.07,0.053,0.07,0.063,0.048,0.043,0.044,0.052,0.068,0.023,0.055
9/20/2017,19:41:51,42998.82,0.053,0.064,0.038,0.076,0.07,0.053,0.07,0.063,0.048,0.043,0.044,0.052,0.068,0.023,0.054
9/20/2017,20:01:51,42998.83,0.053,0.064,0.038,0.076,0.069,0.053,0.07,0.063,0.048,0.042,0.045,0.052,0.068,0.023,0.054
9/20/2017,20:21:51,42998.85,0.053,0.064,0.038,0.076,0.069,0.053,0.069,0.063,0.048,0.042,0.044,0.052,0.068,0.023,0.054
9/20/2017,20:41:51,42998.86,0.053,0.064,0.037,0.076,0.069,0.053,0.07,0.063,0.048,0.042,0.044,0.052,0.068,0.023,0.054
9/20/2017,21:01:51,42998.88,0.053,0.064,0.037,0.076,0.068,0.053,0.07,0.063,0.048,0.042,0.045,0.052,0.068,0.023,0.055
9/20/2017,21:21:51,42998.89,0.053,0.064,0.037,0.076,0.068,0.052,0.07,0.063,0.048,0.042,0.045,0.052,0.068,0.023,0.055
9/20/2017,21:41:51,42998.90,0.053,0.064,0.037,0.076,0.068,0.052,0.07,0.063,0.047,0.042,0.044,0.052,0.068,0.022,0.055
9/20/2017,22:01:51,42998.92,0.053,0.064,0.037,0.075,0.068,0.053,0.07,0.063,0.047,0.042,0.045,0.052,0.068,0.022,0.055
9/20/2017,22:21:51,42998.93,0.053,0.064,0.037,0.075,0.068,0.052,0.07,0.063,0.047,0.042,0.045,0.052,0.068,0.022,0.055
9/20/2017,22:41:51,42998.95,0.052,0.063,0.037,0.075,0.068,0.052,0.07,0.063,0.047,0.042,0.044,0.052,0.068,0.022,0.055
9/20/2017,23:01:51,42998.96,0.052,0.064,0.037,0.075,0.068,0.052,0.07,0.063,0.047,0.042,0.044,0.052,0.068,0.021,0.054
9/20/2017,23:21:51,42998.97,0.052,0.064,0.037,0.075,0.068,0.052,0.07,0.063,0.046,0.042,0.044,0.052,0.068,0.021,0.054
9/20/2017,23:41:51,42998.99,0.052,0.063,0.037,0.074,0.067,0.052,0.07,0.063,0.046,0.042,0.044,0.052,0.069,0.021,0.054
9/21/2017,0:01:51,42999.00,0.052,0.063,0.036,0.074,0.067,0.052,0.07,0.062,0.046,0.042,0.044,0.051,0.068,0.021,0.054
9/21/2017,0:21:51,42999.02,0.052,0.063,0.036,0.074,0.067,0.052,0.07,0.063,0.046,0.042,0.044,0.051,0.068,0.021,0.054
9/21/2017,0:41:51,42999.03,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.063,0.046,0.042,0.044,0.051,0.068,0.021,0.054
9/21/2017,1:01:51,42999.04,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.062,0.046,0.042,0.044,0.051,0.068,0.021,0.054
9/21/2017,1:21:51,42999.06,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.062,0.046,0.042,0.044,0.051,0.068,0.02,0.054
9/21/2017,1:41:51,42999.07,0.051,0.063,0.036,0.074,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.068,0.02,0.054
9/21/2017,2:01:51,42999.08,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.063,0.046,0.041,0.044,0.051,0.068,0.02,0.054
9/21/2017,2:21:51,42999.10,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.063,0.046,0.041,0.045,0.051,0.068,0.02,0.054
9/21/2017,2:41:51,42999.11,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054
9/21/2017,3:01:51,42999.13,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054
9/21/2017,3:21:51,42999.14,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054
9/21/2017,3:41:51,42999.15,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.069,0.02,0.054
9/21/2017,4:01:51,42999.17,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.07,0.02,0.054
9/21/2017,4:21:51,42999.18,0.051,0.063,0.035,0.073,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.07,0.02,0.054
9/21/2017,4:41:51,42999.20,0.051,0.063,0.035,0.072,0.067,0.051,0.07,0.062,0.046,0.041,0.044,0.051,0.07,0.02,0.054
9/21/2017,5:01:51,42999.21,0.05,0.063,0.035,0.072,0.067,0.051,0.07,0.062,0.046,0.04,0.044,0.051,0.07,0.02,0.054
9/21/2017,5:21:51,42999.22,0.05,0.063,0.035,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054
9/21/2017,5:41:51,42999.24,0.05,0.063,0.035,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054
9/21/2017,6:01:51,42999.25,0.05,0.063,0.034,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054
9/21/2017,6:21:51,42999.27,0.05,0.063,0.034,0.071,0.067,0.051,0.07,0.062,0.045,0.04,0.044,0.051,0.07,0.019,0.054
9/21/2017,6:41:51,42999.28,0.05,0.063,0.034,0.071,0.067,0.051,0.07,0.061,0.045,0.04,0.044,0.051,0.07,0.019,0.054
9/21/2017,7:01:51,42999.29,0.049,0.063,0.034,0.071,0.066,0.051,0.07,0.06,0.045,0.04,0.044,0.051,0.07,0.018,0.054
9/21/2017,7:21:51,42999.31,0.049,0.063,0.034,0.071,0.067,0.051,0.07,0.06,0.045,0.04,0.044,0.051,0.07,0.018,0.054
9/21/2017,7:41:51,42999.32,0.049,0.063,0.034,0.071,0.066,0.051,0.07,0.06,0.045,0.04,0.044,0.051,0.07,0.018,0.054
9/21/2017,8:01:51,42999.33,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.059,0.045,0.04,0.044,0.051,0.07,0.018,0.053
9/21/2017,8:21:51,42999.35,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.059,0.045,0.04,0.044,0.051,0.07,0.018,0.053
9/21/2017,8:41:51,42999.36,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.058,0.045,0.04,0.044,0.051,0.07,0.018,0.054
9/21/2017,9:01:51,42999.38,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.051,0.07,0.018,0.054
9/21/2017,9:21:51,42999.39,0.049,0.063,0.034,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.051,0.07,0.018,0.054
9/21/2017,9:41:51,42999.40,0.049,0.063,0.033,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.051,0.071,0.018,0.054
9/21/2017,10:01:51,42999.42,0.049,0.063,0.033,0.07,0.066,0.05,0.07,0.057,0.045,0.04,0.044,0.05,0.071,0.018,0.054
9/21/2017,10:21:51,42999.43,0.049,0.063,0.033,0.07,0.066,0.05,0.07,0.056,0.045,0.04,0.044,0.05,0.071,0.018,0.053
9/21/2017,10:41:51,42999.45,0.049,0.063,0.031,0.07,0.065,0.05,0.07,0.057,0.044,0.04,0.044,0.05,0.071,0.017,0.053
9/21/2017,11:01:51,42999.46,0.049,0.063,0.031,0.071,0.065,0.05,0.07,0.059,0.044,0.04,0.044,0.049,0.071,0.017,0.053
9/21/2017,11:21:51,42999.47,0.048,0.063,0.031,0.071,0.065,0.05,0.07,0.059,0.044,0.039,0.043,0.049,0.071,0.016,0.053
9/21/2017,11:41:51,42999.49,0.048,0.063,0.031,0.071,0.065,0.05,0.069,0.059,0.044,0.039,0.043,0.049,0.071,0.016,0.053
9/21/2017,12:01:51,42999.50,0.048,0.063,0.031,0.071,0.065,0.05,0.069,0.059,0.044,0.039,0.043,0.049,0.071,0.016,0.052
9/21/2017,12:21:51,42999.52,0.048,0.063,0.031,0.071,0.064,0.05,0.068,0.059,0.043,0.038,0.044,0.049,0.071,0.016,0.052
9/21/2017,12:41:51,42999.53,0.048,0.063,0.031,0.071,0.064,0.05,0.068,0.059,0.043,0.038,0.043,0.049,0.071,0.016,0.052
9/21/2017,13:01:51,42999.54,0.048,0.063,0.031,0.071,0.063,0.049,0.068,0.059,0.043,0.038,0.043,0.048,0.071,0.016,0.051
9/21/2017,13:21:51,42999.56,0.048,0.063,0.03,0.071,0.063,0.05,0.068,0.059,0.043,0.038,0.043,0.048,0.07,0.015,0.051
9/21/2017,13:41:51,42999.57,0.051,0.063,0.019,0.059,0.059,0.051,0.06,0.051,0.035,0.027,0.038,0.045,0.055,0.012,0.043
9/21/2017,14:01:51,42999.58,0.051,0.063,0.024,0.063,0.044,0.051,0.057,0.056,0.039,0.029,0.037,0.042,0.048,0.018,0.04
9/21/2017,14:21:51,42999.60,0.051,0.063,0.029,0.067,0.053,0.051,0.056,0.06,0.043,0.032,0.039,0.043,0.048,0.02,0.037
9/21/2017,14:41:51,42999.61,0.051,0.063,0.032,0.069,0.056,0.051,0.057,0.062,0.046,0.035,0.04,0.043,0.049,0.02,0.036
9/21/2017,15:01:51,42999.63,0.051,0.063,0.034,0.07,0.059,0.05,0.058,0.063,0.049,0.037,0.042,0.045,0.051,0.021,0.036
9/21/2017,15:21:51,42999.64,0.05,0.063,0.034,0.071,0.06,0.05,0.058,0.063,0.051,0.039,0.043,0.045,0.054,0.021,0.037
9/21/2017,15:41:51,42999.65,0.05,0.063,0.035,0.071,0.06,0.05,0.059,0.063,0.053,0.04,0.044,0.046,0.056,0.021,0.037
9/21/2017,16:01:51,42999.67,0.049,0.063,0.035,0.071,0.062,0.05,0.06,0.063,0.054,0.042,0.044,0.047,0.057,0.022,0.037
9/21/2017,16:21:51,42999.68,0.049,0.063,0.035,0.07,0.062,0.05,0.062,0.063,0.055,0.042,0.045,0.048,0.057,0.022,0.038
9/21/2017,16:41:51,42999.70,0.049,0.063,0.035,0.07,0.063,0.05,0.063,0.063,0.056,0.043,0.045,0.049,0.058,0.023,0.039
9/21/2017,17:01:51,42999.71,0.049,0.063,0.035,0.07,0.063,0.05,0.063,0.062,0.057,0.044,0.044,0.049,0.059,0.023,0.04
9/21/2017,17:21:51,42999.72,0.049,0.063,0.035,0.069,0.065,0.05,0.064,0.062,0.057,0.045,0.044,0.05,0.059,0.023,0.04
9/21/2017,17:41:51,42999.74,0.048,0.063,0.035,0.068,0.067,0.05,0.065,0.061,0.058,0.045,0.044,0.051,0.059,0.024,0.041
9/21/2017,18:01:51,42999.75,0.048,0.063,0.035,0.067,0.065,0.049,0.066,0.061,0.058,0.045,0.043,0.051,0.06,0.024,0.042
9/21/2017,18:21:51,42999.77,0.048,0.063,0.035,0.066,0.066,0.049,0.067,0.06,0.059,0.045,0.043,0.051,0.06,0.024,0.042
9/21/2017,18:41:51,42999.78,0.048,0.063,0.035,0.067,0.066,0.049,0.067,0.06,0.059,0.045,0.043,0.051,0.06,0.024,0.042
9/21/2017,19:01:51,42999.79,0.047,0.063,0.036,0.065,0.067,0.049,0.067,0.06,0.058,0.045,0.043,0.051,0.061,0.024,0.043
9/21/2017,19:21:51,42999.81,0.047,0.063,0.036,0.065,0.07,0.049,0.067,0.059,0.058,0.045,0.043,0.051,0.062,0.025,0.043
9/21/2017,19:41:51,42999.82,0.046,0.063,0.036,0.065,0.07,0.049,0.068,0.059,0.059,0.045,0.042,0.051,0.062,0.025,0.043
9/21/2017,20:01:51,42999.83,0.046,0.063,0.037,0.065,0.071,0.049,0.068,0.059,0.059,0.045,0.038,0.052,0.063,0.025,0.043
9/21/2017,20:21:51,42999.85,0.046,0.063,0.037,0.065,0.071,0.049,0.068,0.059,0.059,0.045,0.038,0.051,0.063,0.025,0.044
9/21/2017,20:41:51,42999.86,0.046,0.063,0.037,0.065,0.071,0.049,0.068,0.058,0.059,0.045,0.038,0.051,0.064,0.025,0.043
9/21/2017,21:01:51,42999.88,0.046,0.063,0.035,0.065,0.07,0.049,0.068,0.057,0.057,0.045,0.038,0.051,0.064,0.025,0.043
9/21/2017,21:21:51,42999.89,0.046,0.063,0.035,0.066,0.069,0.049,0.068,0.049,0.057,0.045,0.038,0.051,0.065,0.025,0.043
9/21/2017,21:41:51,42999.90,0.045,0.063,0.034,0.066,0.069,0.049,0.068,0.047,0.055,0.045,0.039,0.051,0.065,0.025,0.043
9/21/2017,22:01:51,42999.92,0.045,0.063,0.034,0.065,0.069,0.049,0.068,0.047,0.054,0.045,0.038,0.051,0.065,0.025,0.043
9/21/2017,22:21:51,42999.93,0.045,0.063,0.034,0.065,0.069,0.049,0.068,0.047,0.053,0.045,0.038,0.051,0.065,0.025,0.043
9/21/2017,22:41:51,42999.95,0.045,0.063,0.034,0.065,0.068,0.049,0.068,0.047,0.053,0.046,0.038,0.051,0.065,0.024,0.043
9/21/2017,23:01:51,42999.96,0.045,0.063,0.034,0.065,0.071,0.048,0.068,0.048,0.052,0.046,0.037,0.051,0.065,0.024,0.042
9/21/2017,23:21:51,42999.97,0.045,0.063,0.034,0.065,0.071,0.048,0.068,0.048,0.051,0.046,0.037,0.051,0.065,0.024,0.042
9/21/2017,23:41:51,42999.99,0.045,0.063,0.034,0.065,0.071,0.048,0.067,0.049,0.051,0.047,0.037,0.051,0.065,0.024,0.042
9/22/2017,0:01:51,43000.00,0.044,0.063,0.034,0.065,0.071,0.048,0.067,0.049,0.051,0.048,0.037,0.051,0.065,0.024,0.042
9/22/2017,0:21:51,43000.02,0.044,0.063,0.034,0.063,0.071,0.048,0.067,0.05,0.051,0.049,0.037,0.051,0.065,0.024,0.042
9/22/2017,0:41:51,43000.03,0.044,0.063,0.034,0.045,0.071,0.048,0.068,0.051,0.051,0.049,0.037,0.051,0.065,0.024,0.042
9/22/2017,1:01:51,43000.04,0.044,0.063,0.034,0.04,0.071,0.048,0.067,0.051,0.051,0.05,0.037,0.051,0.065,0.024,0.042
9/22/2017,1:21:51,43000.06,0.043,0.063,0.034,0.039,0.071,0.048,0.067,0.052,0.049,0.051,0.037,0.051,0.065,0.024,0.042
9/22/2017,1:41:51,43000.07,0.043,0.063,0.035,0.039,0.071,0.048,0.068,0.053,0.049,0.051,0.037,0.051,0.065,0.024,0.042
9/22/2017,2:01:51,43000.08,0.043,0.063,0.035,0.04,0.071,0.048,0.068,0.053,0.048,0.052,0.037,0.051,0.065,0.024,0.042
9/22/2017,2:21:51,43000.10,0.043,0.063,0.035,0.04,0.071,0.048,0.068,0.053,0.047,0.053,0.037,0.051,0.065,0.024,0.042
9/22/2017,2:41:51,43000.11,0.043,0.063,0.035,0.042,0.071,0.048,0.068,0.053,0.047,0.053,0.037,0.051,0.065,0.024,0.042
9/22/2017,3:01:51,43000.13,0.043,0.063,0.034,0.042,0.071,0.048,0.068,0.054,0.048,0.054,0.037,0.052,0.065,0.023,0.042
9/22/2017,3:21:51,43000.14,0.043,0.063,0.035,0.043,0.071,0.048,0.068,0.054,0.048,0.054,0.038,0.052,0.065,0.024,0.042
9/22/2017,3:41:51,43000.15,0.042,0.063,0.035,0.046,0.071,0.048,0.068,0.054,0.049,0.055,0.038,0.052,0.065,0.023,0.042
9/22/2017,4:01:51,43000.17,0.042,0.063,0.034,0.047,0.071,0.048,0.068,0.055,0.049,0.056,0.038,0.052,0.065,0.023,0.042
9/22/2017,4:21:51,43000.18,0.042,0.063,0.034,0.048,0.071,0.047,0.068,0.055,0.05,0.056,0.038,0.052,0.065,0.023,0.042
9/22/2017,4:41:51,43000.20,0.042,0.062,0.034,0.049,0.071,0.047,0.068,0.056,0.051,0.057,0.038,0.052,0.065,0.023,0.042
9/22/2017,5:01:51,43000.21,0.042,0.062,0.034,0.049,0.071,0.047,0.068,0.056,0.051,0.057,0.038,0.052,0.065,0.023,0.042
9/22/2017,5:21:51,43000.22,0.042,0.062,0.034,0.05,0.071,0.047,0.068,0.056,0.052,0.058,0.038,0.052,0.065,0.023,0.043
9/22/2017,5:41:51,43000.24,0.042,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.053,0.059,0.038,0.052,0.065,0.023,0.043
9/22/2017,6:01:51,43000.25,0.042,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.053,0.059,0.038,0.052,0.065,0.023,0.043
9/22/2017,6:21:51,43000.27,0.041,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.053,0.059,0.038,0.052,0.065,0.023,0.042
9/22/2017,6:41:51,43000.28,0.041,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.054,0.059,0.038,0.052,0.065,0.023,0.043
9/22/2017,7:01:51,43000.29,0.041,0.062,0.035,0.051,0.071,0.047,0.068,0.056,0.054,0.06,0.038,0.052,0.065,0.023,0.043
9/22/2017,7:21:51,43000.31,0.041,0.062,0.035,0.051,0.071,0.046,0.068,0.056,0.054,0.06,0.039,0.052,0.065,0.023,0.043
9/22/2017,7:41:51,43000.32,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.054,0.06,0.039,0.052,0.065,0.023,0.042
9/22/2017,8:01:51,43000.33,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.055,0.06,0.039,0.052,0.065,0.023,0.042
9/22/2017,8:21:51,43000.35,0.04,0.063,0.035,0.052,0.071,0.046,0.068,0.057,0.056,0.061,0.039,0.052,0.065,0.023,0.043
9/22/2017,8:41:51,43000.36,0.04,0.063,0.035,0.052,0.071,0.046,0.068,0.057,0.056,0.061,0.039,0.053,0.065,0.023,0.043
9/22/2017,9:01:51,43000.38,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.056,0.061,0.039,0.053,0.065,0.023,0.043
9/22/2017,9:21:51,43000.39,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.057,0.062,0.039,0.053,0.065,0.023,0.043
9/22/2017,9:41:51,43000.40,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.059,0.062,0.039,0.053,0.065,0.023,0.043
9/22/2017,10:01:51,43000.42,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.06,0.062,0.039,0.053,0.065,0.023,0.043
9/22/2017,10:21:51,43000.43,0.04,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.06,0.062,0.039,0.053,0.065,0.023,0.043
9/22/2017,10:41:51,43000.45,0.039,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.06,0.062,0.039,0.053,0.065,0.023,0.043
9/22/2017,11:01:51,43000.46,0.039,0.062,0.035,0.052,0.071,0.046,0.068,0.058,0.06,0.062,0.039,0.053,0.065,0.023,0.042
9/22/2017,11:21:51,43000.47,0.039,0.062,0.035,0.052,0.071,0.046,0.068,0.057,0.059,0.062,0.039,0.053,0.065,0.022,0.042
9/22/2017,11:41:51,43000.49,0.039,0.062,0.032,0.052,0.071,0.046,0.068,0.057,0.058,0.062,0.039,0.053,0.065,0.022,0.042
9/22/2017,12:01:51,43000.50,0.039,0.062,0.035,0.052,0.071,0.046,0.067,0.057,0.058,0.061,0.039,0.052,0.065,0.022,0.042
9/22/2017,12:21:51,43000.52,0.039,0.062,0.035,0.052,0.071,0.046,0.067,0.057,0.057,0.06,0.039,0.052,0.065,0.022,0.042
9/22/2017,12:41:51,43000.53,0.039,0.062,0.035,0.053,0.071,0.046,0.067,0.058,0.057,0.06,0.039,0.052,0.065,0.021,0.042
9/22/2017,13:01:51,43000.54,0.038,0.062,0.036,0.053,0.071,0.046,0.067,0.058,0.057,0.06,0.039,0.052,0.065,0.021,0.042
9/22/2017,13:21:51,43000.56,0.038,0.062,0.036,0.054,0.071,0.046,0.067,0.058,0.057,0.06,0.039,0.052,0.065,0.021,0.042
9/22/2017,13:41:51,43000.57,0.038,0.062,0.037,0.053,0.071,0.046,0.067,0.059,0.057,0.06,0.039,0.052,0.065,0.021,0.042
9/22/2017,14:01:51,43000.58,0.038,0.062,0.037,0.053,0.071,0.046,0.067,0.059,0.057,0.06,0.039,0.052,0.065,0.021,0.042
9/22/2017,14:21:51,43000.60,0.038,0.062,0.038,0.053,0.071,0.046,0.067,0.059,0.059,0.06,0.039,0.052,0.065,0.021,0.042
9/22/2017,14:41:51,43000.61,0.038,0.062,0.038,0.053,0.07,0.045,0.067,0.059,0.059,0.06,0.039,0.051,0.065,0.021,0.042
9/22/2017,15:01:51,43000.63,0.038,0.062,0.038,0.053,0.07,0.046,0.067,0.059,0.059,0.06,0.039,0.051,0.065,0.021,0.041
9/22/2017,15:21:51,43000.64,0.038,0.062,0.038,0.053,0.07,0.045,0.067,0.059,0.059,0.06,0.039,0.051,0.065,0.021,0.041
9/22/2017,15:41:51,43000.65,0.038,0.062,0.038,0.053,0.07,0.045,0.066,0.059,0.059,0.06,0.039,0.051,0.065,0.021,0.041
9/22/2017,16:01:51,43000.67,0.038,0.062,0.038,0.053,0.07,0.045,0.066,0.059,0.059,0.06,0.039,0.051,0.064,0.02,0.041
9/22/2017,16:21:51,43000.68,0.037,0.062,0.039,0.053,0.07,0.045,0.066,0.059,0.059,0.06,0.039,0.051,0.064,0.02,0.041
9/22/2017,16:41:51,43000.70,0.037,0.062,0.039,0.053,0.07,0.045,0.066,0.059,0.059,0.06,0.039,0.051,0.064,0.02,0.04
9/22/2017,17:01:51,43000.71,0.037,0.062,0.039,0.053,0.07,0.045,0.066,0.059,0.059,0.06,0.039,0.051,0.064,0.02,0.04
9/22/2017,17:21:51,43000.72,0.037,0.062,0.039,0.053,0.07,0.045,0.066,0.059,0.059,0.06,0.039,0.051,0.064,0.02,0.04
